lemma,pos,lang,text
éclair,X,es,éclair
éclair,X,es,relámpago
éclair,X,he,אקלר
éclair,X,ja,エクレア
éclair,X,nl,eclair
éclair,X,nl,eclairtje
éclair,X,pcd,éclére
éclair,X,pt,bomba
éclair,X,pt,ecler
éclair,X,ru,эклер
éclair,X,tr,ekler
éclair,X,vi,éclair
éclair,X,fo,snarljós
éclair,X,io,fulmino
éclair,X,it,baleno
éclair,X,it,bagliore
éclair,X,it,lampo
éclair,X,la,fulmen
éclair,X,nl,bliksem
éclair,X,nl,hemelvuur
éclair,X,no,lyn
éclair,X,pap,lamper
éclair,X,pap,lampro
éclair,X,pl,błyskawica
éclair,X,pl,piorun
éclair,X,pt,corisco
éclair,X,pt,raio
éclair,X,pt,relâmpago
éclair,X,srn,kotfaya
éclair,X,sw,umeme
éclairé,X,de,hell
éclairé,X,en,enlightened
éclairé,X,en,lit
éclairé,X,hr,prosvijetljen
éclairé,X,es,alumbrado
éclairé,X,ro,luminat
éclat,X,de,Splitter
éclat,X,en,splinter
éclat,X,it,scheggia
éclat,X,pcd,ékète
éclat,X,pcd,étchète
éclat,X,pcd,éclète
éclat,X,pcd,écléchure
éclat,X,pt,estilhaço
éclat,X,pt,lasca
éclat,X,pt,caco
éclat,X,ru,осколок
éclat,X,ru,обломок
éclat,X,de,Knall
éclat,X,en,peal
éclat,X,it,scoppio
éclat,X,pt,explosão
éclat,X,pt,estrondo
éclat,X,ru,раскат
éclat,X,ru,взрыв
éclat,X,ru,треск
éclat,X,de,Eklat
éclat,X,de,Skandal
éclat,X,de,Aufsehen
éclat,X,it,scalpore
éclat,X,pt,zunzum
éclat,X,it,azione eclatante
éclat,X,pt,ímpeto
éclat,X,de,Glanz
éclat,X,en,brightness
éclat,X,eu,distira
éclat,X,eu,erlantz
éclat,X,grc,φέγγος
éclat,X,it,splendore
éclat,X,avk,sizunta
éclat,X,lep,ᰣᰦᰣᰩᰮ
éclat,X,pcd,miler
éclat,X,pt,brilhantismo
éclat,X,ru,сияние
éclat,X,ru,сверкание
éclat,X,ru,блеск
éclat,X,ru,лоск
éclat,X,pt,brilhantismo
éclat,X,de,Pracht
éclat,X,pt,resplendor
éclat,X,en,splinter
éclat,X,en,chip
éclat,X,en,sliver
éclat,X,en,burst
éclat,X,en,brightness
éclat,X,en,brilliance
éclat,X,en,glory
éclat,X,en,shrapnel
éclat,X,en,sparkle
éclat,X,ca,esclat
éclat,X,co,scaglia (de pierre)
éclat,X,co,scheza
éclat,X,es,astilla
éclat,X,es,rancajo
éclat,X,es,resplandor
éclat,X,es,brillo
éclat,X,eo,splito
éclat,X,fo,flís
éclat,X,fo,splitta
éclat,X,fo,kloyvipinnur
éclat,X,io,splito
éclat,X,nl,scherf
éclat,X,nl,splinter
éclat,X,nl,uitbarsting
éclat,X,nl,schittering
éclat,X,nl,glans
éclat,X,oc,esclat
éclat,X,pt,farpa
éclat,X,pt,lasca
éclat,X,qya,alcar
éclat,X,qya,alta
éclat,X,se,moallu
éclat,X,ses,neneroo
éclater,X,en,burst
éclater,X,en,explode
éclater,X,az,partlamaq
éclater,X,eu,lehertu
éclater,X,ca,esclatar
éclater,X,es,estallar
éclater,X,es,explotar
éclater,X,eo,dispeciĝi
éclater,X,id,meledos
éclater,X,id,meletup
éclater,X,it,scoppiare
éclater,X,avk,roidá
éclater,X,nl,ontploffen
éclater,X,nl,uitbarsten
éclater,X,nl,barsten
éclater,X,oc,esclatar
éclater,X,oc,espetar
éclater,X,oc,asclar
éclater,X,oc,estelar
éclater,X,oc,escalapetar
éclater,X,pt,explodir
éclater,X,pt,estourar
éclater,X,se,bávkkihit
éclater,X,se,luoddanit
éclater,X,se,bávkkehit
éclater,X,sv,explodera
éclater,X,wa,esplôzer
éclater,X,wa,sclater
éclater,X,en,burst
éclater,X,br,strakal
éclater,X,br,strakat
éclater,X,br,strakiñ
éclater,X,eo,ekbruegi
éclater,X,it,scoppiare
éclater,X,avk,vinustá
éclater,X,oc,esclatar
éclater,X,ru,разразиться
éclater,X,se,bávkkihit
éclater,X,se,beaškkihit
éclater,X,sv,bryta lös
éclater,X,sv,brista ut
éclater,X,wa,sclater
éclater,X,de,ausbrechen
éclater,X,en,burst
éclater,X,ca,esclatar
éclater,X,nl,uitbreken
éclater,X,oc,esclatar
éclater,X,zdj,ulawa
éclater,X,en,burst
éclater,X,it,sbottare
éclater,X,de,entbrennen
éclater,X,en,burst out
éclater,X,nl,ontbranden
éclater,X,sv,fara ut
éclater,X,wa,si måvler
éclater,X,wa,disgueuyî
éclater,X,en,burst out
éclater,X,en,sparkle
éclater,X,en,sparkle
éclater,X,it,risplendere
éclater,X,it,divertirsi
éclater,X,bg,избухтявам
éclater,X,io,explozar
éclater,X,normand,écalaer
éclater,X,pcd,esquetter
éclore,X,de,schlüpfen
éclore,X,en,hatch
éclore,X,ar,فقس
éclore,X,ca,descloure
éclore,X,es,abrirse
éclore,X,es,eclosionar
éclore,X,eo,eloviĝi
éclore,X,gallo,becher
éclore,X,grc,νεοσσεύω
éclore,X,io,ekirar
éclore,X,id,menetas
éclore,X,lep,ᰐᰤᰫ
éclore,X,nl,leggen
éclore,X,pl,wykluć się
éclore,X,pl,wykluwać się
éclore,X,pl,ląc się
éclore,X,pt,eclodir
éclore,X,ses,fonbu
éclore,X,sv,kläckas
éclore,X,cs,líhnout se
éclore,X,cs,vyklubat se
éclore,X,de,erblühen
éclore,X,en,bloom
éclore,X,ar,تفتح
éclore,X,es,abrirse
éclore,X,es,eclosionar
éclore,X,eo,disflori
éclore,X,id,menetas
éclore,X,it,sbocciare
éclore,X,nl,openbloeien
éclore,X,pt,desabrochar
éclore,X,se,luoddanit
éclore,X,sv,slå ut
éclore,X,en,be born
éclore,X,ar,ولادة
éclore,X,es,surgir
éclore,X,es,eclosionar
éclore,X,es,nacer
éclore,X,eo,aperi
éclore,X,it,sbocciare
éclore,X,sv,födas
écoper,X,en,bail out
écoper,X,en,scoop (out)
écoper,X,es,achicar
écoper,X,grc,ἀπαντλέω
écoper,X,kca,ум-
écoper,X,kca,ўм-
écoper,X,nl,hozen
écoper,X,oc,eissagar
écoper,X,it,prendersi una lavata di capo
écoper,X,pt,apanhar
écoper,X,eo,akvoŝoveli
écoper,X,normand,puchi
écoper,X,ro,a o încasa
écoute,X,de,Zuhören
écoute,X,en,listening
écoute,X,eu,entzuera
écoute,X,hr,slušanje
écoute,X,es,escucha
écoute,X,eo,aŭskultado
écoute,X,gallo,acoute
écoute,X,gallo-italique de sicile,ascaut
écoute,X,el,ακρόαμα
écoute,X,io,askolto
écoute,X,it,ascolto
écoute,X,oc,escota
écoute,X,pcd,acoute
écoute,X,pt,escuta
écoute,X,scn,adènzia
écoute,X,ses,haŋajerroo
écoute,X,cs,poslech
écoute,X,cs,poslouchání
écoute,X,de,Mitschneiden
écoute,X,de,Abhören
écoute,X,de,Verwanzen
écoute,X,en,phone-tapping
écoute,X,en,wiretapping
écoute,X,en,bugging
écoute,X,en,phone tapping
écoute,X,hr,prisluškivanje
écoute,X,es,escucha
écoute,X,es,chuzada
écoute,X,es,pinchazo
écoute,X,id,penyadapan
écoute,X,oc,escota
écoute,X,cs,odposlech
écoute,X,cs,odposlouchávání
écouter,X,af,luister
écouter,X,af,luister naar
écouter,X,af,beluister
écouter,X,akz,haalo
écouter,X,sq,dëgjoj
écouter,X,de,anhören
écouter,X,de,aushorchen
écouter,X,de,zuhören
écouter,X,de,hinhören
écouter,X,de,lauschen
écouter,X,de,hören
écouter,X,angevin,acouter
écouter,X,en,listen
écouter,X,en,listen to
écouter,X,hy,լսել
écouter,X,az,dinləmək
écouter,X,br,selaou
écouter,X,bg,слушам
écouter,X,ca,escoltar
écouter,X,ca,auscultar
écouter,X,ca,exaudir
écouter,X,shy,sɣed
écouter,X,shy,aslay
écouter,X,shy,smuzget
écouter,X,shy,sel
écouter,X,shy,yesla
écouter,X,zh,听
écouter,X,shi,ⵙⵍⵍⴰ
écouter,X,ko,듣다
écouter,X,ko,경청하다
écouter,X,ko,귀기울이다
écouter,X,co,ascultà
écouter,X,co,stà à sente
écouter,X,hr,slušati
écouter,X,da,lytte
écouter,X,da,lytte til
écouter,X,es,escuchar
écouter,X,eo,aŭskulti
écouter,X,et,kuulama
écouter,X,fo,lurta
écouter,X,fy,beharkje
écouter,X,fy,harkje
écouter,X,gd,éisd
écouter,X,ga,éist
écouter,X,gl,atender
écouter,X,gallo,acouter
écouter,X,gallo-italique de sicile,ascuter
écouter,X,gallo-italique de sicile,dder adanzia
écouter,X,ka,სმენა
écouter,X,el,ακούω
écouter,X,griko,kuo
écouter,X,hu,hallgat
écouter,X,io,askoltar
écouter,X,is,hlusta
écouter,X,it,ascoltare
écouter,X,ja,聞く
écouter,X,kk,тыңдау
écouter,X,ku,guhdarî kirin
écouter,X,la,ausculto
écouter,X,lv,klausīties
écouter,X,ln,koyoka
écouter,X,lt,klausyti
écouter,X,mg,mihaino
écouter,X,mg,mitandregny
écouter,X,mas,a-niŋokí
écouter,X,nl,aanhoren
écouter,X,nl,luisteren
écouter,X,nl,beluisteren
écouter,X,nl,toehoren
écouter,X,nl,toeluisteren
écouter,X,nio,дильситіси
écouter,X,no,lytta
écouter,X,oc,escotar
écouter,X,pap,scucha
écouter,X,fa,گوش کردن
écouter,X,pcd,acouter
écouter,X,pl,słuchać
écouter,X,pt,dar atenção a
écouter,X,pt,escutar
écouter,X,pt,ouvir
écouter,X,ro,asculta
écouter,X,ru,слушать
écouter,X,ru,послушать
écouter,X,se,guldalit
écouter,X,sr,слушати
écouter,X,zdj,hwishilia
écouter,X,sk,počúvať
écouter,X,sl,poslušati
écouter,X,ses,haŋajer
écouter,X,srn,arki
écouter,X,srn,yere
écouter,X,sv,höra
écouter,X,sv,lyssna
écouter,X,sv,åhöra
écouter,X,tl,makiníg
écouter,X,cs,poslouchat
écouter,X,tr,dinlemek
écouter,X,uk,слухати
écouter,X,uk,послухати
écouter,X,vi,nghe
écouter,X,zu,-lalela
écouter,X,de,lauschen
écouter,X,de,zuhören
écouter,X,en,listen (to)
écouter,X,ar,استمع
écouter,X,ar,إلى
écouter,X,ar,إِسْتَمَعَ
écouter,X,ar,أَنْصَتَ
écouter,X,ba,тыңлау
écouter,X,fi,kuunnella
écouter,X,gag,seslеmää
écouter,X,sah,иһит
écouter,X,krc,тынгыларгъа
écouter,X,kjh,тыңнирға
écouter,X,ky,угуу
écouter,X,avk,terektá
écouter,X,kum,тынгламакъ
écouter,X,lep,ᰉᰬᰰ
écouter,X,pln,kuchá
écouter,X,swb,uv̄ulishia
écouter,X,zdj,hwishia
écouter,X,zdj,hwishilia
écouter,X,solrésol,dosollado
écouter,X,sw,kusikiliza
écouter,X,crh,diñlemek
écouter,X,tt,тыңлау
écouter,X,cv,итле
écouter,X,tk,diňlemek
écouter,X,uk,почути
écouter,X,yoi,聞ん
écouter,X,yoi,くん
écouter,X,de,hören auf
écouter,X,en,hearken
écouter,X,en,listen to
écouter,X,nl,luisteren naar
écouter,X,nb,høre på
écouter,X,nb,lytte til
écouter,X,pdt,horchen no
écouter,X,swb,uvulikia
écouter,X,zdj,hwishilia
écouter,X,sw,kusikiliza
écouter,X,de,gehorchen
écouter,X,de,hören auf
écouter,X,en,listen to
écouter,X,es,hacer caso
écouter,X,gallo,acouter
écouter,X,nl,gehoorzamen
écouter,X,zdj,hwishilia
écrin,X,fro,escrin
écrin,X,ca,escriny
écrin,X,fi,korulipas
écrin,X,it,scrigno
écrin,X,avk,ranki
écrin,X,nl,juwelenkistje
écrin,X,oc,escrinh
écrin,X,pt,escrínio
écrin,X,ro,scrin
écrin,X,ru,кладезь
écrin,X,uk,скринька
écrin,X,wa,scrin
écrin,X,wa,scrinea
écrire,X,af,skryf
écrire,X,sq,shkruaj
écrire,X,sq,shkruan
écrire,X,de,schreiben
écrire,X,de,abfassen
écrire,X,de,verfassen
écrire,X,en,write
écrire,X,en,compose
écrire,X,en,create
écrire,X,ang,writan
écrire,X,ar,كَتَبَ
écrire,X,hy,գրել
écrire,X,az,yazmaq
écrire,X,ba,яҙыу
écrire,X,bm,sɛbɛn
écrire,X,nds,schrieven
écrire,X,lorrain,acrère
écrire,X,dsb,pisaś
écrire,X,eu,idatzi
écrire,X,bar,schreim
écrire,X,be,пісаць
écrire,X,be,пиша
écrire,X,br,skrivañ
écrire,X,bg,пиша
écrire,X,ca,escriure
écrire,X,shy,yura
écrire,X,shy,yuri
écrire,X,zh,写
écrire,X,shi,ⴰⵔⴰ
écrire,X,ko,쓰다
écrire,X,ko,적다
écrire,X,gcf,ékri
écrire,X,hr,pisati
écrire,X,da,skrive
écrire,X,es,escribir
écrire,X,es,escribo
écrire,X,eo,skribi
écrire,X,et,kirjutama
écrire,X,fo,skriva
écrire,X,fo,seta saman
écrire,X,fo,skriva
écrire,X,fi,kirjoittaa
écrire,X,fi,laatia
écrire,X,fy,skriuwe
écrire,X,frr,skriiw
écrire,X,gd,sgrìobh
écrire,X,ga,scríobh
écrire,X,gag,yazmaa
écrire,X,gl,escribir
écrire,X,gallo,eqrirr
écrire,X,cy,ysgrifennu
écrire,X,ka,წერა
écrire,X,el,γράφω
écrire,X,grc,γράφω
écrire,X,griko,grafo
écrire,X,ha,rubuta
écrire,X,hsb,pisać
écrire,X,he,כתב
écrire,X,hi,लिखना
écrire,X,hu,ír
écrire,X,sah,суруй
écrire,X,io,skribar
écrire,X,id,menulis
écrire,X,ia,scriber
écrire,X,is,rita
écrire,X,is,skrifa
écrire,X,it,scrivere
écrire,X,ja,書く
écrire,X,kab,aru
écrire,X,csb,napisz
écrire,X,krc,джазаргъа
écrire,X,kk,жазу
écrire,X,kjh,пазарға
écrire,X,rw,andika
écrire,X,ky,жазуу
écrire,X,avk,suté
écrire,X,kum,язмакъ
écrire,X,lld,scrì
écrire,X,la,scrībō
écrire,X,lep,ᰎᰧ
écrire,X,lv,rakstīt
écrire,X,ln,koma
écrire,X,lt,rašyti
écrire,X,mk,пишува
écrire,X,ms,tulis
écrire,X,mt,kiteb
écrire,X,yua,ts’iib
écrire,X,yua,ts’iibtik’ts’iitik
écrire,X,nl,schrijven
écrire,X,nog,язув
écrire,X,normand,merqui
écrire,X,no,skrive
écrire,X,ngh,kaqleke
écrire,X,oc,escriure
écrire,X,oc,escríver
écrire,X,ug,يازماق
écrire,X,ug,يېزىش
écrire,X,pln,kribí
écrire,X,pap,skirbi
écrire,X,fa,نوشتن
écrire,X,fa,کتابت
écrire,X,plodarisch,schraibm
écrire,X,pl,pisać
écrire,X,pl,napisać
écrire,X,pt,escrever
écrire,X,pt,compor
écrire,X,rom,lekhel
écrire,X,rom,lekhavel
écrire,X,rom,xramol
écrire,X,ro,compune
écrire,X,ro,crea
écrire,X,ro,scrie
écrire,X,ru,писать
écrire,X,se,čállit
écrire,X,sr,писати
écrire,X,swb,uangiha
écrire,X,scn,scrìviri
écrire,X,sk,písať
écrire,X,sl,pisati
écrire,X,solrésol,lamire
écrire,X,srn,skrifi
écrire,X,sv,skriva
écrire,X,tg,навиштан
écrire,X,tl,sumúlat
écrire,X,ta,எழுது
écrire,X,tt,язу
écrire,X,cs,psát
écrire,X,cv,çыр
écrire,X,th,เขียน
écrire,X,tourangeau,ecripe
écrire,X,tr,yazmak
écrire,X,tk,ýazmak
écrire,X,uk,писати
écrire,X,vi,viết
écrire,X,wa,scrire
écrire,X,yi,שרײַבן
écrire,X,zu,-bhala
écrire,X,en,spell
écrire,X,nl,schrijven
écrire,X,nl,spellen
écrire,X,sv,skriva
écrire,X,sv,stava
écrire,X,de,schreiben
écrire,X,bar,schreim
écrire,X,fi,kirjoittaa
écrire,X,el,γράφω σε
écrire,X,ia,scriber
écrire,X,it,scrivere a
écrire,X,kk,жазу
écrire,X,avk,suté
écrire,X,nl,schrijven
écrire,X,nl,opschrijven
écrire,X,ru,писать
écrire,X,solrésol,lamire
écrire,X,sv,skriva
écrire,X,ar,يؤلف
écrire,X,ca,crear
écrire,X,ca,produir
écrire,X,eo,verki
écrire,X,ia,scriber
écrire,X,ja,著す
écrire,X,avk,suterotú
écrire,X,nl,schrijven
écrire,X,nl,stellen
écrire,X,nl,opstellen
écrire,X,nl,scheppen
écrire,X,ru,написать
écrire,X,solrésol,lamire
écrire,X,sv,skriva
écrire,X,en,compose
écrire,X,ar,يؤلف
écrire,X,bar,schreim
écrire,X,bar,componian
écrire,X,kk,жазу
écrire,X,nl,schrijven
écrire,X,nl,componeren
écrire,X,ru,писать
écrire,X,sv,skriva
écrire,X,sv,komponera
écrire,X,avk,kosuté
écrire,X,nl,schrijven
écrire,X,nl,uitschrijven
écrire,X,avk,kosuté
écrire,X,nl,schrijven
écrire,X,nl,uitschrijven
écrire,X,avk,suterotú
écrire,X,nl,schrijven
écrire,X,nl,opschrijven
écrire,X,nl,neerschrijven
écrire,X,nl,stellen
écrire,X,zdj,hwandziha
écrire,X,zdj,utrunga
écrire,X,avk,suté
écrire,X,nl,schrijven
écrire,X,nl,stellen
écrit,X,en,written
écrit,X,eu,idatzizko
écrit,X,ca,escrit
écrit,X,es,escrito
écrit,X,eo,skriba
écrit,X,el,γραπτός
écrit,X,grc,γραφή
écrit,X,grc,γραπτός
écrit,X,io,skribala
écrit,X,it,scritto
écrit,X,kk,жазылған
écrit,X,avk,sutenaf
écrit,X,lac,tsꞌibaꞌan
écrit,X,nl,beschreven
écrit,X,oc,escrich
écrit,X,oc,escrit
écrit,X,pt,escrito
écrit,X,ru,написанный
écrit,X,ru,письменный
écrit,X,solrésol,laf'asol
écrit,X,cs,psaný
écrit,X,cs,písemný
écrit,X,nl,schriftelijk
égayer,X,en,amuse (a person)
égayer,X,en,divert (a person)
égayer,X,en,brighten up (an event)
égayer,X,en,cheer up
égayer,X,ar,أسَرّ
égayer,X,ar,أفْرَحَ
égayer,X,ca,alegrar
égayer,X,es,alegrar
égayer,X,eo,gajigi
égayer,X,fi,ilahduttaa
égayer,X,gallo,amuzer
égayer,X,it,allietare
égayer,X,it,rallegrare
égayer,X,nb,muntre
égayer,X,pt,divertir
égayer,X,se,illudahttit
égayer,X,tr,şenlendirmek
égayer,X,wa,agali
égayer,X,wa,rabinåjhi
égayer,X,wa,ragaiyi
égayer,X,es,adornar
égayer,X,en,prune
égayer,X,es,podar
église,X,af,bedehuis
église,X,af,kerk
église,X,akz,aalokòoka
église,X,sq,kisha
église,X,sq,kishë
église,X,de,Kirche
église,X,en,church
église,X,en,house of worship
église,X,en,place of worship
église,X,en,temple
église,X,en,kirk
église,X,ang,cirice
église,X,ar,كنيسة
église,X,hy,եկեղեցի
église,X,rup,bãsearicã
église,X,ast,ilesia
église,X,az,kilsə
église,X,ba,сиркәү
église,X,dsb,cerkwja
église,X,eu,eliza
église,X,bar,Kiachn
église,X,be,царква
église,X,br,iliz
église,X,bg,храм
église,X,ca,eslésia
église,X,ca,església
église,X,zh,教堂
église,X,ko,교회
église,X,kw,eglos
église,X,co,ghjesgia
église,X,co,chjesa
église,X,gcf,légliz
église,X,ht,legliz
église,X,hr,crkva
église,X,dlm,baselca
église,X,da,kirke
église,X,es,iglesia
église,X,eo,kirko
église,X,eo,eklezio
église,X,et,kirik
église,X,fo,kirkja
église,X,fo,trúarsamfelag
église,X,fo,kirkjulið
église,X,fi,kirkko
église,X,frp,eggleisi
église,X,fy,tsjerke
église,X,stq,Säärke
église,X,frr,schörk
église,X,frr,sark
église,X,gd,eaglais
église,X,ga,eaglais
église,X,ga,teampall
église,X,ga,lann
église,X,gag,klisä
église,X,galaïco-portugais,igreja
église,X,gl,igrexa
église,X,gallo,iglléze
église,X,gallo,igllize
église,X,cy,eglwys
église,X,cy,llan
église,X,ka,ეკლესია
église,X,ka,საყდარი
église,X,el,εκκλησία
église,X,el,ναός
église,X,grec cargésien,glhisía
église,X,ha,coci
église,X,hsb,cerkej
église,X,he,כנסייה
église,X,hi,गिरजा
église,X,hu,egyház
église,X,hu,templom
église,X,sah,таҥара дьиэтэ
église,X,io,kirko
église,X,io,eklezio
église,X,id,gereja
église,X,ia,ecclesia
église,X,iu,ᑐᒃᓯᐊᕐᕕᒃ
église,X,is,kirkja
église,X,it,chiesa
église,X,ja,教会
église,X,ja,教会堂
église,X,ja,天主堂
église,X,csb,kòscół
église,X,krc,клиса
église,X,kk,шіркеу
église,X,kjh,тигiриб
église,X,ki,kanitha
église,X,ky,чиркөө
église,X,avk,uja
église,X,kum,килиса
église,X,ku,dêr
église,X,la,ecclesia
église,X,lv,baznīca
église,X,lt,bažnyčia
église,X,lorrain,motey
église,X,lb,Kierch
église,X,lb,Kiirch
église,X,mk,црква
église,X,ms,gereja
église,X,mg,fiangonana
église,X,mt,knisja
église,X,gv,keeill
église,X,gv,doonagh
église,X,crg,ligliiz
église,X,mn,сүмд
église,X,moyen écossais,ecciesie
église,X,moyen écossais,kirk
église,X,nl,bedehuis
église,X,nl,kerk
église,X,nl,kerkgebouw
église,X,nl,tempel
église,X,nl,godshuis
église,X,nog,килсе
église,X,normand,kerke
église,X,normand,égllise
église,X,no,kirke
église,X,ngh,kerksi
église,X,oc,glèisa
église,X,ur,کلیسا
église,X,ur,گرجا
église,X,uz,cherkov
église,X,pap,iglesia
église,X,fa,کلیسا
église,X,pl,kościół
église,X,pt,igreja
église,X,pt,casa de oração
église,X,pt,templo
église,X,rm,baselgia
église,X,ro,biserică
église,X,ru,церковь
église,X,se,girku
église,X,sg,danzapä
église,X,sr,црква
église,X,sh,crkva
église,X,sk,kostol
église,X,sl,cerkev
église,X,solrésol,dodosido
église,X,solrésol,d'odosido
église,X,srn,gado-oso
église,X,srn,kerki
église,X,sv,kyrka
église,X,sw,kanisa
église,X,tg,калисо
église,X,tl,sambáhan
église,X,tl,simbáhan
église,X,ta,தேவாலயம்
église,X,crh,kilse
église,X,tt,чиркәу
église,X,cs,kostel
église,X,cs,chrám
église,X,cv,чиркӳ
église,X,th,โบสถ์คริสต์
église,X,tourangeau,éghyige
église,X,tourangeau,einyige
église,X,tourangeau,éghyie
église,X,tourangeau,églie
église,X,tourangeau,basoche
église,X,tyv,хүрээ
église,X,tyv,дуган
église,X,tyv,даспың
église,X,tr,kilise
église,X,tk,buthana
église,X,uk,церква
église,X,vi,nhà thờ
église,X,cu,црькы
église,X,wls,ekelesia
église,X,wa,eglijhe
église,X,esu,agayuvik
église,X,zu,isonto
émoi,X,de,Aufregung
émoi,X,en,alarm
émoi,X,en,turmoil
émoi,X,az,həyəcan
émoi,X,br,from
émoi,X,it,agitazione
émoi,X,it,eccitazione
émoi,X,it,fibrillazione
émoi,X,avk,kontia
émoi,X,oc,escalfèstre
émoi,X,oc,trebol
émoi,X,pl,niepokój
émoi,X,pl,poruszenie
émoi,X,sv,rörelse
émoi,X,sv,upprördhet
émotion,X,af,aandoening
émotion,X,af,emosie
émotion,X,de,Emotion
émotion,X,de,Bewegung
émotion,X,de,Rührung
émotion,X,de,Gemütsbewegung
émotion,X,de,Empfindung
émotion,X,en,emotion
émotion,X,ar,عاطفة
émotion,X,ar,إِنْفِعَال (1)
émotion,X,az,emosiya
émotion,X,az,həyəcan
émotion,X,bm,dusu
émotion,X,bm,dusu kuman
émotion,X,br,from
émotion,X,ca,emoció
émotion,X,zh,情绪
émotion,X,hr,osjećaji
émotion,X,da,følelse
émotion,X,da,fornemelse
émotion,X,dog,kinɛsɔ
émotion,X,es,emoción
émotion,X,eo,emocio
émotion,X,eo,kortuŝo
émotion,X,eo,eksento
émotion,X,fo,sinnisrørsla
émotion,X,fi,liikutus
émotion,X,fi,mielenliikutus
émotion,X,fy,oandienens
émotion,X,fy,oandwaning
émotion,X,fy,oandienens
émotion,X,fy,oandwaning
émotion,X,gl,emoción
émotion,X,el,συγκίνηση
émotion,X,el,συναίσθημα
émotion,X,he,רגש
émotion,X,io,emoco
émotion,X,is,tilfinning
émotion,X,it,emozione
émotion,X,ja,感情
émotion,X,avk,kontega
émotion,X,mk,емоција
émotion,X,nl,emotie
émotion,X,nl,bewogenheid
émotion,X,nl,ontroering
émotion,X,nl,aandoening
émotion,X,nl,roersel
émotion,X,nl,gewaarwording
émotion,X,no,følelse
émotion,X,oc,emocion
émotion,X,oc,trebol
émotion,X,oc,esmoguda
émotion,X,pap,emoshon
émotion,X,pl,emocja
émotion,X,pt,abalo
émotion,X,pt,comoção
émotion,X,pt,emoção
émotion,X,ro,emoție
émotion,X,ru,эмоция
émotion,X,sr,страст
émotion,X,sl,čustvo
émotion,X,sv,oro
émotion,X,sv,upphetsning
émotion,X,sv,sinnesrörelse
émotion,X,ta,உணர்ச்சி
émotion,X,cs,cit
émotion,X,cs,dojetí
émotion,X,tr,duygu
émouvant,X,en,moving
émouvant,X,en,exciting
émouvant,X,br,fromus
émouvant,X,es,emocionante
émouvant,X,es,conmovedor
émouvant,X,eo,emocia
émouvant,X,eo,kortuŝa
émouvant,X,fi,dramaattinen
émouvant,X,el,συγκινητικός
émouvant,X,it,emozionante
émouvant,X,oc,pertocant
émouvant,X,oc,esmovent
émouvant,X,sv,gripande
émouvant,X,sv,rörande
émouvant,X,cs,dojemný
émouvant,X,cs,dojímavý
épagneul,X,de,Spaniel
épagneul,X,en,spaniel
épagneul,X,be,спаніэль
épagneul,X,be-tarask,спаніель
épagneul,X,es,spaniel
épagneul,X,it,spaniel
épagneul,X,avk,kadrol
épagneul,X,pl,spaniel
épagneul,X,pl,spanielka
épagneul,X,ru,спаниель
épais,X,de,dick
épais,X,de,stark
épais,X,en,thick
épais,X,az,qalın
épais,X,ko,두껍다
épais,X,dmr,ˈpoum
épais,X,da,tyk
épais,X,dgr,detǫ
épais,X,ka,სქელი
épais,X,it,spesso
épais,X,it,folto
épais,X,it,ottuso
épais,X,ja,厚い
épais,X,niv,тола
épais,X,niv,вир̌кырла
épais,X,nb,tykk
épais,X,nb,grov
épais,X,ryu,厚さん
épais,X,ryu,あちさん
épais,X,pl,gruby
épais,X,pl,opasły
épais,X,se,assái
épais,X,sv,tjock
épais,X,sv,grov
épais,X,de,stark
épais,X,de,wulstig
épais,X,en,thick
épais,X,da,stærk
épais,X,da,solid
épais,X,ryu,厚さん
épais,X,ryu,あちさん
épais,X,nb,tykk
épais,X,pl,gruby
épais,X,pl,ciężki
épais,X,sv,tjock
épais,X,sv,grov
épais,X,de,dicht
épais,X,en,thick
épais,X,da,tæt
épais,X,nb,tett
épais,X,pl,gęsty
épais,X,pl,gęsty
épais,X,sv,tät
épais,X,uk,пишний
épais,X,de,dicht
épais,X,en,dense
épais,X,ko,진하다
épais,X,da,tæt
épais,X,el,παχύς
épais,X,grc,παχύς
épais,X,it,spesso
épais,X,it,denso
épais,X,ja,濃い
épais,X,ja,濃厚
épais,X,nb,tykk
épais,X,nb,tett
épais,X,pl,gęsty
épais,X,ru,плотный
épais,X,sv,tät
épais,X,de,dick
épais,X,en,dense
épais,X,en,thick
épais,X,da,træg
épais,X,it,lento
épais,X,nb,treg
épais,X,pl,tęgi
épais,X,sv,trög
épais,X,sv,grov
épais,X,en,thick
épais,X,da,tykhovedet
épais,X,it,imbecille
épais,X,nb,tykk i hodet
épais,X,pl,głupi
épais,X,abx,dakmol
épais,X,aa,yaamid
épais,X,af,dik
épais,X,af,vet
épais,X,en,bold
épais,X,en,corpulent
épais,X,en,fat
épais,X,en,stout
épais,X,br,tev
épais,X,mlc,nɑ⁴²
épais,X,ca,gruixut
épais,X,ca,espès
épais,X,da,tyk
épais,X,es,espeso
épais,X,es,grueso
épais,X,es,abultado
épais,X,eo,dika
épais,X,fi,paksu
épais,X,fy,tsjok
épais,X,hu,kövér
épais,X,hu,terebélyes
épais,X,hu,vastag
épais,X,io,dika
épais,X,iu,ᐃᔾᔪᔪᖅ
épais,X,it,spesso
épais,X,it,grosso
épais,X,la,carnatus
